Fish,Stimulus_dB,Blk00,Blk01,Blk02,Blk03,Blk04,Blk05,Blk06,Blk07,Blk08,Blk09,Blk10,Blk11,Blk12,Blk13,Blk14,Blk15,Blk16,Blk17,Blk18,Blk19,Blk20,Blk21,Blk22,Blk23,Blk24,Blk25,Blk26,Blk27,Blk28,Blk29,Blk30,Blk31,Blk32,Blk33,Blk34,Blk35,Blk36,Blk37,Blk38,Blk39,Blk40,Blk41,Blk42,Blk43,Blk44,Blk45,Blk46,Blk47,Blk48,Blk49,Blk50,Blk51,Blk52,Blk53,Blk54,Blk55,Blk56,Blk57,Blk58,Blk59,Blk60,Blk61,Blk62,Blk63,Blk64,Blk65
track_tld7_a1p5_02_e00000-f08,23,31.22044,43.54152,43.69217,50.44152,44.69022,42.72948,48.86663,40.70643,30.81897,35.56672,34.61346,32.14090,27.31615,26.20818,57.64084,39.42013,22.97053,33.40515,29.31504,39.90657,43.28818,44.53560,41.77956,39.39862,36.48162,34.28453,23.61952,43.25056,45.78240,34.19482,48.63092,40.99698,17.35061,7.91127,36.74089,34.08953,28.07141,44.69431,30.29030,29.05081,35.99591,39.38995,50.71930,38.20744,23.66227,24.04631,36.80108,36.02428,36.55653,43.00215,43.54567,45.47405,35.08316,36.11447,23.22568,41.51997,30.52665,20.94322,51.88495,48.77955,34.33051,33.01133,17.62950,10.34524,24.08945,51.94775
track_tld7_a1p5_02_e00000-f09,23,15.18654,24.55846,42.46213,26.22230,47.59012,65.66184,46.67426,48.58323,35.64232,53.65424,41.75599,53.09650,48.78320,40.98129,47.04073,38.22838,23.11319,48.63432,33.07926,52.38990,47.70472,31.32618,22.09330,32.65122,24.62618,10.82461,25.76938,25.70444,28.77035,16.70912,24.77289,23.47454,30.88418,27.07010,27.49253,32.48029,56.28159,24.83045,47.94906,44.60797,30.68578,23.17905,24.90769,30.97805,11.38646,36.41264,43.78392,31.16105,51.54475,25.45883,21.91847,44.85109,12.70348,10.02173,11.73770,12.87061,52.95322,32.42802,28.76731,31.41800,25.94793,27.45467,24.05480,23.55457,20.25912,35.23051
track_tld7_a1p5_02_e00066-f01,23,43.07492,36.28053,34.74063,34.93933,29.28913,35.87984,36.96502,31.02000,38.62019,31.52737,15.99495,27.90701,36.35265,26.82288,45.84245,21.87726,32.01805,17.73055,9.97360,19.25193,28.64384,29.40361,37.18881,28.30134,26.62927,42.56028,33.80566,38.71373,26.33498,23.08628,38.60676,31.02888,30.85053,32.84735,33.56404,16.70879,26.46227,39.31418,29.60745,33.53045,39.62333,26.52848,33.30982,13.75673,48.59213,28.23986,17.64989,39.58054,38.92386,38.67851,50.52612,29.22801,27.92792,32.59971,34.99844,38.57543,30.35563,15.34597,41.01360,38.36654,38.40440,17.41065,25.96576,28.18565,39.41631,26.16965
track_tld7_a1p5_02_e00066-f02,23,17.64567,17.46178,40.69217,29.53999,37.96570,24.58578,34.33534,40.40218,39.31610,43.12783,38.15576,41.29940,33.56414,39.36420,37.38191,46.51149,23.70221,46.88039,29.18619,40.29472,47.38748,41.69084,53.48452,38.36177,28.78321,17.06581,31.04849,21.81204,44.33777,35.61333,36.03518,21.02097,40.56517,36.39290,23.10232,32.56043,32.51019,50.09414,47.86453,50.77188,42.61810,51.82655,40.92260,45.73536,49.45000,40.76494,37.74326,39.62456,36.47819,17.77841,23.63349,32.08929,29.25706,33.38411,16.20065,35.80060,45.56673,26.79075,38.74511,43.14553,35.13423,37.03333,40.07058,41.19750,35.49023,30.51665
track_tld7_a1p5_02_e00066-f03,23,48.52049,42.92132,51.30713,34.26680,46.93173,49.21314,51.61739,44.59375,45.79757,39.29632,20.02250,45.42012,32.51639,35.86141,46.39977,32.25999,36.96873,35.73076,42.81110,31.78758,47.17527,32.60290,33.84913,40.49161,29.07684,35.35242,43.11913,26.34525,25.73578,29.47442,44.40750,28.62932,49.62853,32.93766,37.55475,39.52656,35.49582,31.00358,55.53720,26.15406,30.67449,40.69181,27.25577,40.84054,41.81913,28.91645,36.69610,27.00637,17.79191,25.69308,38.48818,33.12604,24.09037,36.11586,24.75579,41.23700,43.54563,33.79991,49.73799,41.08560,38.10479,51.93102,35.86192,48.46041,47.50917,29.80233
track_tld7_a1p5_02_e00066-f04,23,19.35485,18.08292,27.39491,27.00968,14.76145,26.01061,28.02628,19.64996,18.40890,14.00966,7.44742,25.96144,26.21090,14.49552,30.15879,11.84096,15.57147,19.22167,17.15980,15.99565,23.52427,20.77451,23.85786,14.48993,11.96472,20.82299,21.07725,15.00946,8.11875,8.62199,6.42096,4.27266,19.61977,26.30758,23.69651,18.98065,13.80403,24.41516,24.49916,28.00975,32.92096,32.17510,16.18727,20.56368,22.16859,25.85366,26.47560,19.71626,19.03639,19.58388,23.18078,29.33106,32.13948,27.15584,20.52284,21.65457,42.01593,11.85965,25.99146,14.22704,23.32161,24.30886,24.29454,35.02702,19.90006,23.34145
track_tld7_a1p5_02_e00066-f05,23,28.45309,23.78700,46.98465,46.09269,36.93435,34.67266,45.09276,54.65934,41.91866,34.64197,38.50688,38.13789,56.92698,39.89550,51.01921,26.02918,32.26400,39.36705,42.78788,23.70342,42.64696,40.83800,34.35789,38.76210,28.89783,30.53888,31.14749,23.88277,15.56755,35.64969,31.11906,36.56641,42.98167,35.72281,17.86372,31.33781,25.40762,37.19613,39.87182,23.52817,19.62685,7.39351,29.71123,48.02056,44.09948,14.04598,49.23399,31.47974,14.15116,31.51775,19.53913,18.67901,34.61174,23.93186,45.29381,40.32648,31.95354,53.54255,30.70461,12.97985,37.84948,47.60005,36.18474,33.22220,36.66578,36.43019
track_tld7_a1p5_02_e00066-f06,23,52.80005,71.85677,57.19937,46.00877,47.36396,45.49465,53.88907,45.90815,51.21895,58.07976,53.21299,60.49490,46.81678,49.41377,60.21089,50.01186,22.94737,59.40451,54.59987,38.11983,45.06142,46.92528,64.11585,46.62262,24.15075,28.19288,39.52555,21.71207,52.31590,36.12925,33.10296,44.38762,51.89890,31.15739,28.28951,48.12758,28.09538,36.20075,44.41803,51.18878,38.29057,28.93105,40.73110,47.74548,51.13252,43.20111,49.82022,50.34313,53.81461,39.52792,42.51297,42.76686,53.22939,44.19632,34.96994,59.57831,52.10789,52.21621,42.68951,48.19650,38.98217,39.12286,52.18816,50.46791,57.89458,48.91263
track_tld7_a1p5_02_e00066-f07,23,14.74565,26.47220,43.02997,28.62360,25.00301,22.59882,8.55075,57.25189,14.53787,26.85315,44.49434,17.01130,40.70791,26.21159,25.70812,30.12010,50.94919,32.82449,33.15592,38.71675,41.04191,36.72289,33.98247,25.92207,40.62874,29.14590,38.18419,9.12886,31.21442,18.41541,24.10573,28.17713,27.11085,26.70906,22.49548,34.00589,25.85678,29.64538,47.06348,8.94573,25.81760,25.95380,39.69475,39.20152,31.70172,33.59673,32.80390,29.15955,11.96003,35.76735,34.35363,26.73199,47.80634,34.39395,27.10448,29.08050,30.55456,39.61458,32.71795,31.89222,22.27856,27.85652,42.75380,25.58343,26.21812,26.80335
track_tld7_a1p5_02_e00066-f08,23,31.43634,36.19740,31.25337,37.71540,33.11580,48.91170,45.34037,34.22984,35.15123,11.22845,41.20570,31.41636,46.16072,30.63943,63.31998,35.71776,57.01256,25.93031,36.34456,29.50564,44.88593,28.04147,40.68179,67.31177,13.69008,31.13734,36.70157,33.60267,36.57585,29.97211,31.53226,30.81025,33.08780,30.78258,39.47293,37.32750,35.14583,47.36183,42.18157,53.13162,34.83515,42.78731,44.98600,30.28713,22.66748,42.70605,45.76795,35.46608,33.66656,35.23328,12.03730,30.99808,46.23080,12.96587,34.66818,50.47774,18.63214,40.45027,27.97568,34.64132,24.33785,35.41042,31.44739,36.86333,15.43124,62.57324
track_tld7_a1p5_02_e00066-f09,23,12.41238,23.53905,15.20279,31.71353,15.81878,38.12619,26.65830,27.47563,22.47663,14.08967,29.45627,20.47967,18.65719,22.94775,19.35777,31.66628,35.46812,28.81962,24.99970,39.30979,23.81287,39.10913,41.53740,22.90933,18.23657,23.33140,25.70272,7.40947,31.65785,21.65795,15.83561,24.42246,19.56040,20.45601,14.85569,38.10512,17.94318,35.16296,17.80283,26.84907,14.33277,39.28797,50.32553,36.40976,22.32251,34.63238,9.05368,22.55150,23.45347,16.77648,22.83068,30.23273,7.35862,25.33872,25.40270,19.91656,30.16237,18.69316,9.71942,23.52307,22.22341,23.63082,23.29916,27.26543,14.96585,10.23961
track_tld7_a1p5_02_e00132-f01,23,37.67222,23.29646,26.76478,42.73126,37.08218,25.01064,10.70383,40.72352,21.82923,37.74648,51.29992,18.71911,59.64127,28.36346,41.36791,35.18638,24.60694,24.03302,54.64737,31.67493,17.09542,45.68758,30.79484,12.41086,37.22873,11.21170,32.61479,34.45141,38.82981,31.18159,15.53436,16.58955,35.23495,28.39641,37.30125,29.07740,7.23063,32.70729,27.35850,32.41145,15.77994,18.20589,55.08814,32.63061,32.22849,9.63762,50.28705,33.02943,34.20323,26.30326,30.74701,46.93289,25.98496,27.28329,32.61617,41.47517,24.74045,40.60456,46.53874,40.75481,32.95900,38.79034,29.88030,25.17536,32.63126,32.63353
track_tld7_a1p5_02_e00132-f02,23,34.49138,34.69602,34.61187,26.65650,35.83350,26.91488,29.44151,19.18301,40.74463,31.11181,24.44891,39.87258,40.51651,28.44894,30.73587,21.89293,42.69114,21.44969,15.05632,34.86873,39.63836,33.23408,33.33645,37.39397,10.22354,29.12222,34.36711,19.43559,37.51914,22.74389,27.74584,37.72874,35.91049,33.68903,29.96706,25.85034,43.80618,32.58235,30.23579,31.42893,30.42507,37.48955,30.69327,39.19799,29.96372,33.37221,30.34818,15.18595,14.89397,23.71039,37.62380,17.48529,45.21522,37.00792,29.75181,25.51281,33.09606,48.84982,22.55095,24.93748,39.76772,41.99221,22.18862,37.31620,27.43769,25.77618
track_tld7_a1p5_02_e00132-f03,23,32.95146,33.79166,43.17884,34.50291,38.24352,62.46396,43.23944,33.47810,40.60045,24.52266,39.98653,35.60566,36.20919,37.27493,29.75545,42.84566,26.28906,35.68011,35.27492,28.39068,27.49938,22.19777,38.46977,35.20427,14.81835,28.01816,37.87841,33.32186,10.43112,35.74306,23.44388,38.76463,30.94624,37.58707,25.69572,21.39368,35.08310,44.33641,30.78598,29.92596,24.40498,18.07457,15.82195,19.02996,40.41592,34.66080,45.56458,39.03598,27.10467,34.72443,24.41434,19.53745,43.48523,25.42157,22.10423,35.88202,39.08667,32.10072,38.22468,38.09829,35.63514,37.56239,28.26363,18.44221,28.87305,26.74360
track_tld7_a1p5_02_e00132-f04,23,26.41342,27.10008,19.55472,15.28390,13.49938,26.74257,30.02701,17.86399,18.99283,20.83239,17.44696,19.43933,29.82252,26.42941,22.52881,18.66605,24.25030,36.63603,29.19817,43.88490,36.78847,22.34373,34.82656,27.04453,5.91731,26.92721,37.07368,32.48828,16.72212,27.21415,21.73728,26.37515,28.52667,14.31985,21.43076,26.62286,24.01741,16.32536,18.30141,18.08782,13.67040,27.34625,33.72596,20.10130,33.10517,28.16819,32.19747,17.61335,32.65198,32.55312,28.32289,31.23123,24.76751,25.24690,26.26140,27.99813,23.10384,32.02568,31.26532,34.64186,26.17024,21.63165,32.40826,32.05771,38.41777,28.83089
track_tld7_a1p5_02_e00132-f05,23,32.25773,32.35598,24.32349,28.13296,32.81170,35.49952,33.99306,25.85596,19.56823,31.05913,24.48807,39.33099,38.25559,24.60876,38.03455,34.00457,13.25461,0.44512,3.31597,17.72733,20.96020,49.55246,33.36680,13.05861,8.35682,1.53973,3.51321,12.85176,3.93656,24.09049,28.61890,19.23960,40.11772,20.02944,32.85010,24.27815,23.04791,30.05987,23.05095,21.26284,38.02197,24.87974,55.42383,40.09807,23.79798,28.34707,39.58365,36.75322,36.89741,27.68108,40.29788,48.81138,43.24765,41.65939,24.21287,54.81346,35.20779,24.98411,46.11267,37.34525,13.84691,68.76624,22.87562,68.74026,42.88484,24.00950
track_tld7_a1p5_02_e00132-f06,23,37.23848,57.32742,31.47540,33.10012,54.83832,38.92782,44.55153,58.79161,49.51527,40.62830,56.38072,34.82917,45.75569,42.91173,48.48038,43.34685,46.53534,41.53648,48.41260,38.12816,55.44983,36.83824,26.97134,36.44785,24.91911,27.84617,28.24270,37.91754,41.87313,37.47999,39.83467,33.93977,27.87975,42.91639,54.02523,39.09307,40.31110,32.95567,33.85544,60.40159,43.62298,37.95453,36.62555,36.36574,60.71817,33.40979,34.19292,37.34034,54.07415,33.03009,49.99926,53.37354,43.84327,54.46794,51.88288,47.30573,59.06218,51.56314,44.83313,48.59239,36.50848,46.10097,42.62792,45.72477,46.43579,42.60462
track_tld7_a1p5_02_e00132-f07,23,26.81861,29.95341,45.27068,34.21353,34.16567,33.95658,39.43267,32.60194,48.13995,33.64426,31.41151,21.63282,22.64950,22.05316,38.88672,26.12205,28.37302,44.93067,38.68062,21.93136,26.61091,37.78156,40.26252,60.24334,20.71265,36.75476,41.70546,30.67511,37.25431,30.66372,24.75677,24.91468,47.45171,31.00768,30.93552,25.63919,23.71611,34.72968,35.42747,34.74104,46.66478,15.29027,29.31886,43.30230,48.30864,36.18157,48.43878,36.42613,39.08119,27.53806,38.37944,30.88675,25.36662,37.31327,21.42974,19.07708,37.93176,24.62721,38.12240,35.48428,28.08944,19.78350,40.97353,29.23537,6.04856,27.25985
track_tld7_a1p5_02_e00132-f08,23,36.98456,34.26739,9.79608,39.99743,31.68429,33.23286,36.15801,31.12546,46.99800,20.98894,32.92396,38.92107,24.24396,39.62215,33.26163,43.91890,29.55561,33.79843,35.73732,33.50013,21.14040,40.84841,21.15922,21.56827,15.42606,37.10415,32.81233,28.89060,36.48851,14.27568,34.61732,41.90601,21.40899,52.93261,24.11665,23.55977,15.03464,34.40219,39.28716,39.42491,29.01069,44.77475,39.44388,34.52936,30.33115,12.90192,43.87697,33.58022,22.82206,23.96537,31.97798,12.23926,41.53909,35.83172,24.29430,31.56611,32.07853,31.31053,33.94926,30.78144,32.16730,46.93187,35.04652,41.88614,29.40589,28.70491
track_tld7_a1p5_02_e00132-f09,23,19.27651,30.06223,17.84069,12.69425,34.48337,21.73875,21.28926,24.89791,6.07940,36.03276,13.21419,21.41074,24.64865,18.43093,14.84153,33.20778,25.44683,24.46050,12.72513,14.97055,20.56139,29.20213,26.81866,13.12632,2.33071,9.28992,2.37350,3.37816,1.29515,2.52225,1.23647,1.04140,8.53303,3.10257,8.86157,2.20820,0.44887,0.62982,0.51060,0.38468,2.53319,2.45887,1.64769,0.59680,1.75149,1.29889,1.18306,1.95262,1.20469,2.66245,2.47499,2.36552,7.31038,0.38862,0.38745,0.45488,1.42157,0.38415,0.52430,0.84152,15.27104,1.10006,0.55239,0.52888,0.20735,0.18849
track_tld7_a1p5_03_e00000-f01,23,38.99959,73.48963,73.60873,59.44642,68.90606,65.50256,59.06119,64.97604,26.84704,58.74489,48.07001,51.06984,49.22657,42.63148,46.08368,34.26158,42.02173,54.70167,52.10571,40.81506,41.29770,42.17573,59.40941,31.11041,29.97326,16.41279,57.87311,37.33328,49.63636,42.58659,51.63843,49.08841,44.88524,47.19077,49.62750,39.51959,61.88979,63.42992,28.49759,49.07677,39.98179,48.57495,64.75880,47.90345,13.42009,53.54380,45.45342,48.50768,57.08670,38.05769,25.91424,58.43177,58.70543,37.59509,51.68054,39.09937,41.57341,11.48665,44.88668,48.92388,31.56973,51.50078,47.20364,34.71193,35.33382,53.89574
track_tld7_a1p5_03_e00000-f02,23,54.98124,57.53635,54.07790,29.83151,61.26761,44.00174,54.37880,44.64167,58.96321,51.40439,52.73694,54.64992,47.26236,62.01018,45.97656,50.38357,43.15126,34.87849,53.01873,30.31468,52.59920,34.14698,58.66631,60.37080,28.90406,48.20659,41.19500,47.14034,44.26441,60.81839,48.22843,54.62169,35.68317,48.21454,57.76645,75.47892,43.28029,48.38910,46.85883,49.45606,60.53187,52.39683,42.37523,32.45308,34.37893,32.72949,43.81281,66.51716,46.10897,53.30614,46.79787,37.94780,42.59837,52.65199,41.60604,32.57199,33.54577,59.06102,55.63330,36.32832,41.52906,42.04279,31.50194,52.44744,55.11864,62.16587
track_tld7_a1p5_03_e00000-f03,23,36.26907,63.23673,60.35036,48.34082,70.94285,50.72529,56.38017,31.66470,60.29154,65.56271,31.08399,49.41534,59.22567,68.54211,44.75744,53.48111,36.36244,75.68819,33.87418,51.19158,35.49672,57.61898,52.33280,49.50254,39.12010,43.21753,39.45054,50.14858,47.30446,33.05988,32.43486,45.31341,44.44854,63.89630,55.25064,69.88063,43.52032,33.39080,39.33186,45.28193,42.08789,56.94908,46.86354,40.53540,33.26214,80.82221,37.47829,19.99145,69.53209,22.93988,61.11667,53.02664,41.83329,50.52790,57.44861,50.89287,34.53124,38.21537,46.52069,39.48421,42.39770,41.44928,58.67180,19.29141,15.22417,47.39716
track_tld7_a1p5_03_e00000-f04,23,53.20307,76.06396,37.03571,64.78053,54.85067,85.91293,82.63750,32.17146,33.62750,58.57834,59.78845,62.56389,50.25209,62.88782,38.97413,34.77024,42.16116,50.49842,51.98524,46.21174,46.61078,38.52982,55.17375,42.36195,25.26074,49.10167,27.61265,32.07049,36.32672,32.89515,54.54638,44.09069,49.97947,57.18586,44.32594,52.63309,68.40279,63.30723,42.08000,59.25444,34.81335,76.71809,44.61332,46.85115,49.98265,42.71861,34.61590,57.04712,34.34258,37.19091,50.64291,44.34920,53.62820,37.39749,42.99812,35.76543,28.10617,29.61424,24.88566,36.91319,21.34123,37.33955,46.52647,61.74530,42.50329,48.42009
track_tld7_a1p5_03_e00000-f05,23,39.29808,34.91826,33.79858,28.89993,30.94582,44.27901,50.58083,58.75462,59.39027,75.20115,60.63704,62.50201,36.39147,53.36461,50.57600,53.71695,43.78418,46.24811,51.64574,51.48244,50.43767,43.52043,51.53238,15.01435,52.63192,63.94157,72.04852,39.39203,56.45447,67.81268,52.33873,60.89768,44.66228,79.83261,52.21274,44.96173,56.67164,40.44864,48.97263,36.79966,28.06341,60.96851,57.56444,66.16631,25.24865,42.49147,39.41139,32.78381,20.30106,37.73050,41.98996,39.74161,38.65622,33.82821,35.31009,51.76781,24.40595,40.33331,37.09385,43.89145,42.51041,49.74468,45.16887,33.81374,48.53804,43.47163
track_tld7_a1p5_03_e00000-f06,23,50.42096,57.32024,60.72681,51.65545,56.15424,60.31242,54.41606,66.99935,55.58568,61.07363,65.62412,62.92044,72.35770,58.13117,54.45397,57.11348,62.01420,35.24206,45.14651,51.57572,61.11914,83.07887,51.04436,51.05878,52.74519,66.42980,55.76040,52.96684,71.23355,55.31508,56.36327,62.07338,36.13297,60.84240,65.41370,56.96739,56.08310,51.06247,46.13867,75.30115,60.44635,61.81679,65.63232,51.58292,72.87115,48.50824,51.69407,43.54722,54.43303,55.98294,58.98050,55.63290,50.04060,52.85783,42.69720,53.88737,38.38477,53.46336,36.89182,56.00983,55.28875,52.88483,73.11465,48.80344,50.00956,42.59215
track_tld7_a1p5_03_e00000-f07,23,28.89965,27.94840,12.84622,27.19869,22.28230,25.70009,27.28941,18.46717,26.38290,20.42417,26.13187,20.80663,32.16946,33.46503,37.49128,33.38651,48.73131,30.55765,46.28097,44.22124,44.75921,33.79681,38.94952,49.18884,38.40109,38.82819,37.74559,36.03933,14.88755,40.55224,19.55436,41.26115,26.64767,24.49698,18.78343,28.31814,25.52265,28.63433,33.44468,34.70266,27.89582,36.36535,11.30687,40.93579,37.24362,28.55182,52.74912,31.00909,38.47004,49.34171,35.84529,50.93145,30.38532,21.17742,47.63712,22.41261,24.60567,37.93578,37.18097,47.79332,48.27084,36.33710,33.66399,27.82469,33.09616,29.19427
track_tld7_a1p5_03_e00000-f08,23,28.69762,38.33806,43.11463,42.14823,43.41125,38.66394,37.53479,49.28077,16.54123,37.65733,42.12263,37.69939,41.29696,44.39912,29.02835,47.10154,39.05806,15.62302,50.32200,45.00352,46.14675,45.09958,42.50177,20.75767,17.99026,21.82999,21.40554,29.56334,15.09679,31.52670,10.31262,40.85249,54.22723,9.91705,18.47885,28.84196,28.40704,32.49231,43.98444,48.22515,35.88335,44.74117,19.95222,38.68961,35.35444,6.37792,40.98549,47.03882,28.30483,7.84132,30.69150,50.21690,30.48206,40.53801,42.63089,37.26357,32.56012,33.03119,48.87335,13.92052,26.41575,45.21768,25.21613,46.44510,35.32169,32.69679
track_tld7_a1p5_03_e00000-f09,23,44.77617,29.81277,35.28370,31.21830,55.99789,39.19146,79.03948,28.25533,45.86073,19.40021,58.61142,32.22647,57.77432,35.76517,39.37862,36.83234,35.49897,59.60997,26.14297,45.50040,34.48439,17.75679,30.20201,30.91143,30.48224,27.59556,34.35637,16.78952,48.87811,56.81307,41.88628,22.13532,34.56838,33.99212,49.80890,33.15483,37.04096,64.11609,34.12344,37.63220,34.23012,37.60786,55.85511,42.45629,42.91159,61.98620,57.62308,31.87344,40.90690,50.69489,46.74749,65.50941,48.59698,46.65510,34.19452,49.71272,71.55418,68.31215,36.58914,42.23151,31.42149,71.08982,48.77680,15.03933,52.45813,64.37895
track_tld7_a1p5_03_e00066-f01,23,39.43724,43.72306,34.74534,31.77269,51.72366,38.84325,36.93112,46.95250,42.57945,38.79755,45.04559,51.24303,44.49509,18.73324,25.20896,42.28865,59.40903,33.55605,7.98425,9.90733,33.57102,31.16933,28.09278,31.15343,6.05901,29.71884,31.31743,34.88686,40.57692,40.38271,37.37080,40.59579,26.22704,67.95290,21.61207,34.26178,28.98331,43.66131,41.45177,32.99895,42.50321,27.21450,53.50235,52.89438,30.87131,56.95477,39.52708,46.48843,17.06721,37.38768,36.62216,46.33349,54.72391,51.01520,50.03824,29.37490,46.39827,31.83273,30.76354,29.21462,17.74168,30.07114,20.97760,28.25923,28.55896,24.21476
track_tld7_a1p5_03_e00066-f02,23,38.09473,41.79256,52.27443,41.94954,53.54460,46.47731,25.05455,57.92701,45.93360,45.86854,38.16608,48.11241,32.09234,44.64597,34.97071,36.68885,67.61857,36.11829,43.06775,39.58358,36.82710,33.22110,35.06593,33.16075,15.94334,42.43069,35.63981,45.17289,42.84941,40.35437,41.40908,62.13985,53.75758,59.55582,48.94077,57.61874,47.21434,36.92774,58.29681,42.65930,37.58128,34.39434,38.13238,41.48661,51.73651,51.92706,46.94079,45.19452,36.95513,35.16227,43.69690,50.74331,25.35092,33.05075,26.99272,57.83064,32.56754,40.68884,45.93658,32.15304,32.79687,46.87060,37.03006,49.99612,50.52836,43.16367
track_tld7_a1p5_03_e00066-f03,23,44.13727,42.64237,26.34563,63.40239,31.49024,74.20596,56.26556,43.15283,52.51824,53.02554,52.88682,49.36862,19.68910,39.56724,67.68162,51.24349,41.05555,32.12519,35.99767,36.01859,31.49534,36.26486,55.42018,39.46637,31.36521,41.88930,45.25331,41.66262,31.38984,31.12426,40.71289,56.54936,44.49591,26.89204,40.75297,58.32150,47.93476,46.34551,40.81652,56.58089,38.46911,52.66951,31.08203,58.71873,47.30231,35.04709,31.53137,30.28420,38.66388,44.29667,39.76655,48.83091,38.79223,57.49013,43.85574,36.51212,42.40114,57.51249,58.10544,48.99497,36.89454,70.46047,49.88269,42.08080,36.32538,65.08453
track_tld7_a1p5_03_e00066-f04,23,12.07879,46.88141,40.19667,39.21213,41.59345,43.43284,29.78950,25.34959,41.29634,19.77730,50.78052,39.53515,33.85887,30.31441,35.79607,31.22746,34.37223,45.40116,47.18979,26.06009,42.14998,32.48614,32.00200,43.14247,36.12745,32.41261,38.34955,19.69608,12.12144,41.27555,14.78220,44.02329,46.17975,40.12194,39.88954,33.63823,29.34317,49.39059,45.77837,40.73803,52.83915,49.93895,49.20000,52.44154,53.67831,56.07785,60.95317,55.73175,34.73923,57.93492,50.25229,34.82386,44.47932,41.11026,39.29480,11.11932,44.48743,47.22828,44.21916,29.39420,32.21882,43.53378,35.91596,37.18901,37.72627,43.30088
track_tld7_a1p5_03_e00066-f05,23,42.42238,46.61835,50.17427,35.43852,43.61647,53.18683,61.41710,43.51889,27.18467,47.59084,52.22757,40.50590,30.55541,33.57789,55.70029,50.23220,42.74602,51.44982,59.14484,52.16487,40.07116,59.15388,81.69000,57.79988,55.58630,53.05491,40.52285,36.67775,50.84021,56.83602,57.06069,52.20568,28.50001,43.85298,11.44060,43.47350,31.31758,39.98360,40.45353,39.18731,66.08898,54.27961,36.37609,38.02544,47.69973,41.71568,37.25334,40.21223,57.23401,43.51999,32.11068,66.14574,59.88898,26.47266,41.96510,49.35883,61.07750,36.05531,47.43251,30.90645,44.44183,52.19246,59.23243,38.14918,41.93889,46.23589
